Time,Source,Source Port,Destination,Destination Port,Protocol,Length,repeats,Event,Seq,Ack,Win,Len,MSS
0.0,CAMERA_IP,CAM_TO_GATEWAY_PORT,GATEWAY_IP,GATEWAY_PORT,DNS,88,23186,DNS_Query,,,,,
44.81,COMPUTER_IP,CAM_TO_GATEWAY_PORT,CAMERA_IP,GATEWAY_PORT,ICMP,116,4,ICMP_Redirect,,,,,
55.66,GATEWAY_IP,GATEWAY_PORT,CAMERA_IP,CAM_TO_GATEWAY_PORT,DNS,552,2,DNS_Response,,,,,
0.06,COMPUTER_IP,GATEWAY_PORT,GATEWAY_IP,CAM_TO_GATEWAY_PORT,ICMP,580,1,ICMP_Redirect,,,,,
0.26,GATEWAY_IP,GATEWAY_PORT,CAMERA_IP,CAM_TO_GATEWAY_PORT,DNS,152,78,DNS_Response,,,,,
0.38,GATEWAY_IP,GATEWAY_PORT,CAMERA_IP,CAM_TO_GATEWAY_PORT,DNS,152,78,DNS_Response,,,,,
0.36,GATEWAY_IP,GATEWAY_PORT,CAMERA_IP,CAM_TO_GATEWAY_PORT,DNS,152,78,DNS_Response,,,,,
0.36,GATEWAY_IP,GATEWAY_PORT,CAMERA_IP,CAM_TO_GATEWAY_PORT,DNS,152,76,DNS_Response,,,,,
12.34,CAMERA_IP,CAM_TO_GATEWAY_PORT,GATEWAY_IP,GATEWAY_PORT,DNS,88,4,DNS_Query,,,,,
29.02,COMPUTER_IP,GATEWAY_PORT,GATEWAY_IP,CAM_TO_GATEWAY_PORT,ICMP,180,8,ICMP_Redirect,,,,,
66.15,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,62,1,TCP_SYN,0,,33580,0,1460
0.05,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,62,3,TCP_SYN,0,,33580,0,1460
28.72,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,62,8,TCP_SYN,0,,33580,0,1460
4.34,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_SYN_ACK,0,1,26883,0,1460
0.07,COMPUTER_IP,DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,ICMP,86,1,ICMP_Redirect,,,,,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,58,1,TCP_SYN_ACK,0,1,26883,0,1460
10.66,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,3,TCP_CAM_ACK,1,1,33580,0,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,1,TCP_CAM_Duplicate_ACK,1,1,33580,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TLSv1.2,140,1,TLS_Client_Hello,,,,,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,140,5,TCP_CAM_PSH_ACK,1,1,33580,86,
22.73,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_SYN_ACK,0,1,26883,0,1460
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,58,1,TCP_SYN_ACK,0,1,26883,0,1460
6.05,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,2,TCP_CAM_ACK,1,1,33580,0,
1.04,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,13,TCP_CAM_Duplicate_ACK,87,1,33580,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,13,TCP_CAM_Duplicate_ACK,87,1,33580,0,
36.37,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TLSv1.2,133,1,TLS_Server_Hello,,,,,
0.07,COMPUTER_IP,DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,ICMP,161,1,ICMP_Redirect,,,,,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TLSv1.2,133,1,TLS_Retransmit,,,,,
0.07,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TLSv1.2,1106,1,TLS_Certificate,,,,,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,1106,1,TCP_DOM_PSH_ACK,80,87,26883,1052,
3.43,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TLSv1.2,392,1,TLS_Server_Key_Exchange,,,,,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,392,1,TCP_DOM_PSH_ACK,1132,87,26883,338,
0.09,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TLSv1.2,63,1,TLS_Server_Hello_Done,,,,,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,63,1,TCP_DOM_PSH_ACK,1470,87,26883,9,
4.93,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,1,TCP_CAM_ACK,87,1132,32120,0,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,2,TCP_CAM_Duplicate_ACK,87,1132,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,1,TCP_CAM_Duplicate_ACK,87,1132,32120,0,
0.13,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,1,TCP_CAM_ACK,87,1479,30660,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,2,TCP_CAM_Duplicate_ACK,87,1479,30660,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,1,TCP_CAM_Duplicate_ACK,87,1479,30660,0,
10.57,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,1,TCP_CAM_ACK,87,1,33580,0,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,14,TCP_CAM_Duplicate_ACK,87,1,33580,0,
-0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,13,TCP_CAM_Duplicate_ACK,87,1,33580,0,
1117.73,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TLSv1.2,129,1,TLS_Client_Key_Exchange,,,,,
0.13,COMPUTER_IP,CAM_TO_DOM_PORT,CAMERA_IP,DOM_PORT,ICMP,157,1,ICMP_Redirect,,,,,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,129,1,TCP_CAM_PSH_ACK,87,1479,33580,75,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TLSv1.2,60,1,TLS_Change_Cipher_Spec,,,,,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,1,TCP_CAM_PSH_ACK,162,1479,33580,6,
-0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TLSv1.2,139,1,TLS_Encrypted_Handshake_Message,,,,,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,139,113,TCP_CAM_PSH_ACK,168,1479,33580,85,
0.13,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,129,124,TCP_Out_Of_Order,87,1479,33580,75,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,124,TCP_Out_Of_Order,162,1479,33580,6,
10.12,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1479,162,26883,0,
0.08,COMPUTER_IP,DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,ICMP,82,15,ICMP_Redirect,,,,,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1479,162,26883,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1479,168,26883,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1479,168,26883,0,
0.08,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1479,253,26883,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1479,253,26883,0,
0.04,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TLSv1.2,60,1,TLS_Change_Cipher_Spec,,,,,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_PSH_ACK,1479,253,26883,6,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_Duplicate_ACK,1485,253,26883,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1485,253,26883,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TLSv1.2,139,1,TLS_Encrypted_Handshake_Message,,,,,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,139,1,TCP_DOM_PSH_ACK,1485,253,26883,85,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,259,TCP_DOM_Duplicate_ACK,1570,253,26883,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,259,TCP_DOM_Duplicate_ACK,1570,253,26883,0,
0.79,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,139,1416,TCP_PSH_Retransmission,168,1479,33580,85,
0.3,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,129,6432,TCP_PSH_Retransmission,87,1479,33580,75,
4.26,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,8632,TCP_PSH_Retransmission,162,1479,33580,6,
26.55,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,7,TCP_CAM_ACK,253,1570,32120,0,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,1,TCP_CAM_Duplicate_ACK,253,1570,32120,0,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TLSv1.2,331,1,TLS_Application_Data,,,,,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TLSv1.2,331,15,TLS_Retransmit,,,,,
-0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TLSv1.2,123,1,TLS_Application_Data,,,,,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,123,5,TCP_CAM_PSH_ACK,530,1570,33580,69,
-0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,6,TCP_CAM_Duplicate_ACK,599,1570,33580,0,
0.05,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,6,TCP_CAM_Duplicate_ACK,599,1570,33580,0,
25.87,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,6,TCP_CAM_ACK,253,1570,32120,0,
0.21,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,12,TCP_CAM_Duplicate_ACK,599,1570,33580,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,12,TCP_CAM_Duplicate_ACK,599,1570,33580,0,
34.1,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1570,530,27872,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1570,530,27872,0,
0.04,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1570,599,27872,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,606,TCP_DOM_Duplicate_ACK,1570,599,27872,0,
2.79,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,605,TCP_DOM_Duplicate_ACK,1570,599,27872,0,
19.77,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,331,4,TCP_PSH_Retransmission,253,1570,33580,277,
197.11,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_Uncaptured,1671,599,27872,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,87,TCP_DOM_Duplicate_ACK,1671,599,27872,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,86,TCP_DOM_Duplicate_ACK,1671,599,27872,0,
28.09,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_Uncaptured,1804,599,27872,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1011,TCP_DOM_Duplicate_ACK,1804,599,27872,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1010,TCP_DOM_Duplicate_ACK,1804,599,27872,0,
240.92,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,28219,TCP_CAM_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,4,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,3,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.69,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,7,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,6,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
2.55,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,3,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,2,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.45,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,8,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,7,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.75,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,7,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
-0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,6,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
2.26,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,2,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,1,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.36,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,4,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,3,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.23,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,1,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.32,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,9,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,8,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
2.88,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,19,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,18,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
4.32,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,11,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,10,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
2.91,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,25,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,24,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.87,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,22,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,21,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
4.62,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,4,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,3,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
2.11,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,13,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,12,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
4.86,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,12,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,11,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
2.33,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,18,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,17,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
1.6,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,8,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,7,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
5.21,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,11,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,10,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
1.04,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,109,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
-0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,108,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
8.3,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,48,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,47,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
4.25,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,15,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,14,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.83,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,4,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,3,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
1.97,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,31,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,30,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.78,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,23,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,22,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
6.11,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,22,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,21,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
1.27,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,239,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,238,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
20.56,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,17,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,16,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.97,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,73,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,72,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
7.61,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,349,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,348,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
23.23,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,102,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,101,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
8.65,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,399,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,398,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
24.88,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,4,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,3,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.39,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,485,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,484,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
28.85,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,9,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,8,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
3.86,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,476,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.01,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,475,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
30.52,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,501,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.53,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,500,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
31.75,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,21309,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,21308,TCP_CAM_Duplicate_ACK,599,1570,32120,0,
296.44,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TLSv1.2,288,2,TLS_Retransmit,,,,,
0.06,COMPUTER_IP,DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,ICMP,316,3,ICMP_Redirect,,,,,
114.54,COMPUTER_IP,CAM_TO_DOM_PORT,CAMERA_IP,DOM_PORT,ICMP,82,2,ICMP_Redirect,,,,,
835.24,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,3,TCP_CAM_ACK,599,1804,32120,0,
